epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
805,1362.89,1.50136,0.93145,0,0.6513,0.52414,0.56023,0.32669,1.54754,1.01716,0,0.000201824,0.000201824,0.000201824
806,1364.54,1.5439,0.94725,0,0.6502,0.52564,0.5586,0.32466,1.55163,1.01412,0,0.000200032,0.000200032,0.000200032
807,1366.16,1.5181,0.93643,0,0.64953,0.52314,0.559,0.3242,1.55237,1.00963,0,0.000198247,0.000198247,0.000198247
808,1367.89,1.521,0.94352,0,0.64838,0.52464,0.55835,0.32475,1.55173,1.00762,0,0.000196471,0.000196471,0.000196471
809,1369.66,1.49867,0.93268,0,0.64844,0.52339,0.55882,0.32382,1.55384,1.00926,0,0.000194703,0.000194703,0.000194703
810,1371.59,1.50983,0.92937,0,0.65101,0.52139,0.56072,0.32462,1.55508,1.01045,0,0.000192942,0.000192942,0.000192942
811,1373.26,1.50955,0.93748,0,0.64589,0.5269,0.56158,0.32514,1.55218,1.01216,0,0.00019119,0.00019119,0.00019119
812,1375.05,1.52303,0.93902,0,0.64694,0.52492,0.56255,0.3264,1.54721,1.01383,0,0.000189446,0.000189446,0.000189446
813,1376.79,1.52129,0.94295,0,0.64344,0.52614,0.56224,0.32645,1.5459,1.01331,0,0.00018771,0.00018771,0.00018771
814,1378.55,1.51541,0.93724,0,0.64089,0.52539,0.55926,0.3257,1.54716,1.01147,0,0.000185982,0.000185982,0.000185982
815,1380.27,1.50821,0.93759,0,0.63619,0.52632,0.55687,0.32302,1.54819,1.01232,0,0.000184262,0.000184262,0.000184262
816,1381.99,1.51965,0.94229,0,0.63695,0.5269,0.55931,0.32604,1.54256,1.0151,0,0.000182551,0.000182551,0.000182551
817,1383.63,1.51949,0.94038,0,0.64195,0.52974,0.5629,0.32663,1.54283,1.0179,0,0.000180847,0.000180847,0.000180847
818,1385.31,1.53475,0.9418,0,0.6433,0.52971,0.5618,0.32678,1.54175,1.01639,0,0.000179152,0.000179152,0.000179152
819,1387.15,1.50168,0.93525,0,0.63675,0.5354,0.56271,0.32725,1.54156,1.01482,0,0.000177465,0.000177465,0.000177465
820,1388.97,1.51859,0.9423,0,0.64013,0.53165,0.56325,0.32721,1.54353,1.01629,0,0.000175786,0.000175786,0.000175786
821,1390.64,1.52205,0.93758,0,0.63249,0.53365,0.56235,0.32676,1.54493,1.01692,0,0.000174115,0.000174115,0.000174115
822,1392.33,1.50966,0.93579,0,0.62716,0.53565,0.56105,0.32722,1.54773,1.01816,0,0.000172453,0.000172453,0.000172453
823,1393.98,1.53797,0.94233,0,0.62672,0.5369,0.56057,0.32643,1.54733,1.01816,0,0.000170799,0.000170799,0.000170799
824,1395.93,1.5217,0.94374,0,0.6345,0.5329,0.56165,0.32638,1.54775,1.01835,0,0.000169153,0.000169153,0.000169153
825,1397.61,1.51684,0.93435,0,0.63332,0.53194,0.56056,0.32667,1.5467,1.01564,0,0.000167515,0.000167515,0.000167515
826,1399.35,1.50537,0.93185,0,0.63619,0.53215,0.55914,0.32631,1.5487,1.01361,0,0.000165886,0.000165886,0.000165886
827,1400.98,1.51464,0.93443,0,0.63598,0.53326,0.55833,0.32629,1.54842,1.01298,0,0.000164265,0.000164265,0.000164265
828,1402.58,1.523,0.94176,0,0.62677,0.53665,0.55873,0.32703,1.54741,1.01075,0,0.000162653,0.000162653,0.000162653
829,1404.51,1.50896,0.93534,0,0.62341,0.53915,0.55879,0.3264,1.54673,1.01199,0,0.000161049,0.000161049,0.000161049
830,1406.14,1.52994,0.93867,0,0.63507,0.53075,0.55774,0.32537,1.5474,1.01466,0,0.000159453,0.000159453,0.000159453
831,1407.8,1.52705,0.94616,0,0.62773,0.53315,0.55849,0.32502,1.54697,1.0162,0,0.000157865,0.000157865,0.000157865
832,1408.97,1.52595,0.93993,0,0.6273,0.5369,0.55973,0.32512,1.54674,1.01937,0,0.000156286,0.000156286,0.000156286
833,1410.63,1.53826,0.93508,0,0.64241,0.52587,0.55924,0.32425,1.54749,1.01984,0,0.000154716,0.000154716,0.000154716
834,1412.41,1.52095,0.9416,0,0.62946,0.5338,0.55945,0.32408,1.54804,1.02061,0,0.000153154,0.000153154,0.000153154
835,1413.88,1.5555,0.94398,0,0.63326,0.53094,0.55867,0.32396,1.54971,1.01921,0,0.0001516,0.0001516,0.0001516
836,1415.54,1.521,0.93585,0,0.63848,0.5289,0.55744,0.32331,1.552,1.01597,0,0.000150055,0.000150055,0.000150055
837,1417.16,1.49655,0.93573,0,0.639,0.52699,0.55972,0.32371,1.55063,1.01476,0,0.000148518,0.000148518,0.000148518
838,1418.77,1.50342,0.9448,0,0.64004,0.52849,0.56114,0.32501,1.54736,1.01217,0,0.00014699,0.00014699,0.00014699
839,1420.39,1.52218,0.93171,0,0.63263,0.53065,0.55967,0.32449,1.54637,1.01147,0,0.00014547,0.00014547,0.00014547
840,1421.85,1.50405,0.93678,0,0.64443,0.52554,0.55944,0.32468,1.54691,1.01191,0,0.000143959,0.000143959,0.000143959
841,1423.24,1.49315,0.93362,0,0.63925,0.52614,0.55862,0.32484,1.54643,1.01351,0,0.000142456,0.000142456,0.000142456
842,1424.66,1.51443,0.93551,0,0.63717,0.52854,0.56011,0.32536,1.54387,1.01387,0,0.000140962,0.000140962,0.000140962
843,1426.07,1.51126,0.93656,0,0.63618,0.52979,0.56032,0.32595,1.54321,1.01384,0,0.000139477,0.000139477,0.000139477
844,1427.81,1.50867,0.93455,0,0.63678,0.52965,0.56086,0.32632,1.54225,1.01404,0,0.000138,0.000138,0.000138
845,1429.29,1.51239,0.93238,0,0.63908,0.52718,0.55987,0.32583,1.54092,1.01301,0,0.000136532,0.000136532,0.000136532
846,1430.8,1.52372,0.93461,0,0.63622,0.52945,0.56033,0.3272,1.53696,1.01093,0,0.000135072,0.000135072,0.000135072
847,1432.24,1.50578,0.93048,0,0.63727,0.5284,0.56073,0.3274,1.53678,1.01071,0,0.000133621,0.000133621,0.000133621
848,1433.65,1.52485,0.94319,0,0.63679,0.53513,0.56209,0.32776,1.53868,1.01072,0,0.000132179,0.000132179,0.000132179
849,1435.16,1.50343,0.93383,0,0.6419,0.5283,0.56248,0.32673,1.54005,1.01223,0,0.000130745,0.000130745,0.000130745
850,1436.68,1.5299,0.93693,0,0.64006,0.53165,0.56179,0.32666,1.54063,1.01266,0,0.00012932,0.00012932,0.00012932
851,1438.01,1.5233,0.93337,0,0.63913,0.53065,0.56142,0.32664,1.53973,1.01278,0,0.000127904,0.000127904,0.000127904
852,1439.18,1.51953,0.93509,0,0.63922,0.5314,0.56272,0.32708,1.54077,1.01322,0,0.000126496,0.000126496,0.000126496
853,1440.39,1.49799,0.92715,0,0.63815,0.5329,0.56288,0.32696,1.54205,1.01447,0,0.000125097,0.000125097,0.000125097
854,1442.03,1.50288,0.9255,0,0.63762,0.5329,0.56255,0.32602,1.5425,1.01385,0,0.000123707,0.000123707,0.000123707
855,1443.55,1.53457,0.94069,0,0.63393,0.53265,0.56081,0.32567,1.54417,1.01279,0,0.000122325,0.000122325,0.000122325
856,1445.05,1.53424,0.93798,0,0.6338,0.53173,0.55993,0.32517,1.54507,1.01232,0,0.000120953,0.000120953,0.000120953
857,1446.58,1.50391,0.93325,0,0.63668,0.5319,0.5596,0.32477,1.54663,1.012,0,0.000119589,0.000119589,0.000119589
858,1448.22,1.51029,0.93244,0,0.63319,0.53265,0.55841,0.32381,1.5472,1.0127,0,0.000118234,0.000118234,0.000118234
859,1449.86,1.53449,0.93465,0,0.62723,0.5314,0.55663,0.32417,1.54646,1.01396,0,0.000116887,0.000116887,0.000116887
860,1451.39,1.52478,0.93558,0,0.63132,0.53125,0.55762,0.32447,1.54415,1.01621,0,0.00011555,0.00011555,0.00011555
861,1453.01,1.50885,0.93792,0,0.63186,0.53291,0.55842,0.32547,1.54127,1.01679,0,0.000114221,0.000114221,0.000114221
862,1454.67,1.52793,0.93937,0,0.63628,0.52871,0.55979,0.32563,1.539,1.0165,0,0.000112901,0.000112901,0.000112901
863,1456.41,1.50658,0.93642,0,0.62567,0.53442,0.56043,0.32669,1.53841,1.01445,0,0.00011159,0.00011159,0.00011159
864,1458.42,1.50717,0.93742,0,0.62808,0.53515,0.56106,0.32646,1.53666,1.01231,0,0.000110288,0.000110288,0.000110288
865,1460.09,1.51947,0.93771,0,0.6316,0.53265,0.56087,0.32668,1.53716,1.01147,0,0.000108995,0.000108995,0.000108995
866,1461.83,1.52775,0.93828,0,0.63473,0.5314,0.5615,0.32675,1.53762,1.01229,0,0.000107711,0.000107711,0.000107711
867,1463.51,1.49727,0.93142,0,0.63333,0.5309,0.55906,0.32589,1.53786,1.01283,0,0.000106435,0.000106435,0.000106435
868,1465.26,1.51117,0.94184,0,0.62706,0.5314,0.55799,0.32564,1.53838,1.01454,0,0.000105169,0.000105169,0.000105169
869,1467.13,1.50858,0.93195,0,0.62712,0.5334,0.5593,0.3259,1.53965,1.01435,0,0.000103911,0.000103911,0.000103911
870,1468.88,1.52336,0.9403,0,0.62865,0.53565,0.5615,0.32699,1.53999,1.0158,0,0.000102663,0.000102663,0.000102663
871,1470.58,1.49088,0.92858,0,0.63042,0.53615,0.56224,0.32752,1.54008,1.0159,0,0.000101423,0.000101423,0.000101423
872,1472.29,1.50406,0.93428,0,0.63157,0.53523,0.56313,0.32796,1.53937,1.015,0,0.000100192,0.000100192,0.000100192
873,1474.04,1.51907,0.93514,0,0.64161,0.52896,0.56217,0.3278,1.54047,1.01403,0,9.89705e-05,9.89705e-05,9.89705e-05
874,1476.05,1.52612,0.93066,0,0.64087,0.5319,0.56236,0.32721,1.54197,1.01355,0,9.77577e-05,9.77577e-05,9.77577e-05
875,1477.79,1.51837,0.93913,0,0.64007,0.5304,0.5609,0.3259,1.54378,1.01251,0,9.6554e-05,9.6554e-05,9.6554e-05
876,1479.51,1.49187,0.92951,0,0.63792,0.5304,0.56084,0.32523,1.54524,1.01053,0,9.53593e-05,9.53593e-05,9.53593e-05
877,1481.38,1.49999,0.93426,0,0.64065,0.52915,0.56155,0.32582,1.54367,1.00979,0,9.41736e-05,9.41736e-05,9.41736e-05
878,1483.34,1.50502,0.93889,0,0.64196,0.52798,0.56186,0.32675,1.5392,1.00971,0,9.29969e-05,9.29969e-05,9.29969e-05
879,1485.04,1.49382,0.93251,0,0.63937,0.53065,0.56248,0.32704,1.53855,1.00967,0,9.18293e-05,9.18293e-05,9.18293e-05
880,1486.79,1.51763,0.92845,0,0.63568,0.53315,0.56126,0.32714,1.53857,1.00979,0,9.06708e-05,9.06708e-05,9.06708e-05
881,1488.47,1.52658,0.93339,0,0.63383,0.5334,0.56118,0.32682,1.53839,1.00966,0,8.95213e-05,8.95213e-05,8.95213e-05
882,1490.26,1.5061,0.93117,0,0.6348,0.5324,0.56128,0.3267,1.5391,1.00939,0,8.83809e-05,8.83809e-05,8.83809e-05
883,1492.26,1.49091,0.93097,0,0.63695,0.53015,0.56162,0.32719,1.53941,1.0089,0,8.72496e-05,8.72496e-05,8.72496e-05
884,1493.98,1.50282,0.93152,0,0.6375,0.5314,0.56211,0.32735,1.54049,1.00941,0,8.61274e-05,8.61274e-05,8.61274e-05
885,1495.68,1.51654,0.94068,0,0.63776,0.5319,0.56117,0.32644,1.54075,1.00985,0,8.50143e-05,8.50143e-05,8.50143e-05
886,1497.19,1.51318,0.93378,0,0.63656,0.5339,0.56071,0.32609,1.54114,1.01129,0,8.39104e-05,8.39104e-05,8.39104e-05
887,1498.8,1.53229,0.93486,0,0.63533,0.53265,0.55974,0.32599,1.54064,1.01379,0,8.28156e-05,8.28156e-05,8.28156e-05
888,1500.56,1.48618,0.92517,0,0.63734,0.5314,0.55996,0.32581,1.5415,1.01627,0,8.173e-05,8.173e-05,8.173e-05
889,1502.15,1.51379,0.93451,0,0.6407,0.52957,0.56072,0.32627,1.54119,1.01818,0,8.06535e-05,8.06535e-05,8.06535e-05
890,1503.81,1.49448,0.92635,0,0.6401,0.5329,0.55991,0.3264,1.54245,1.01797,0,7.95862e-05,7.95862e-05,7.95862e-05
891,1505.48,1.496,0.93025,0,0.64096,0.53105,0.55983,0.32629,1.54371,1.0167,0,7.8528e-05,7.8528e-05,7.8528e-05
892,1507.19,1.52619,0.93139,0,0.641,0.5274,0.56037,0.32576,1.54341,1.01489,0,7.74791e-05,7.74791e-05,7.74791e-05
893,1509.01,1.51751,0.93091,0,0.63708,0.5279,0.56087,0.32586,1.54359,1.0145,0,7.64394e-05,7.64394e-05,7.64394e-05
894,1510.65,1.49996,0.93173,0,0.64095,0.52639,0.56088,0.32591,1.54447,1.01318,0,7.54089e-05,7.54089e-05,7.54089e-05
895,1512.21,1.52708,0.92933,0,0.64238,0.52355,0.56119,0.32619,1.54451,1.01233,0,7.43876e-05,7.43876e-05,7.43876e-05
896,1513.79,1.53217,0.94008,0,0.6433,0.52565,0.56092,0.32639,1.54298,1.01286,0,7.33755e-05,7.33755e-05,7.33755e-05
897,1515.31,1.51526,0.93377,0,0.64358,0.52564,0.5608,0.32627,1.54264,1.01399,0,7.23727e-05,7.23727e-05,7.23727e-05
898,1517.07,1.50538,0.93483,0,0.64519,0.52729,0.55977,0.32549,1.54238,1.01508,0,7.13791e-05,7.13791e-05,7.13791e-05
899,1518.75,1.51227,0.93239,0,0.64318,0.52564,0.55984,0.32614,1.54274,1.01509,0,7.03948e-05,7.03948e-05,7.03948e-05
900,1520.31,1.50269,0.93516,0,0.64253,0.52255,0.55881,0.32534,1.54299,1.01493,0,6.94198e-05,6.94198e-05,6.94198e-05
901,1521.91,1.50732,0.94013,0,0.64397,0.52189,0.55898,0.32509,1.54373,1.01483,0,6.8454e-05,6.8454e-05,6.8454e-05
902,1523.48,1.53437,0.94003,0,0.64157,0.52464,0.55925,0.32579,1.5416,1.01372,0,6.74976e-05,6.74976e-05,6.74976e-05
903,1525.18,1.49121,0.93767,0,0.63987,0.52639,0.55931,0.32613,1.5415,1.01324,0,6.65505e-05,6.65505e-05,6.65505e-05
904,1527.06,1.49544,0.92789,0,0.64874,0.52214,0.55965,0.3265,1.54182,1.01189,0,6.56126e-05,6.56126e-05,6.56126e-05
905,1528.73,1.51562,0.93395,0,0.64909,0.51889,0.56003,0.32682,1.54153,1.0105,0,6.46841e-05,6.46841e-05,6.46841e-05
906,1530.5,1.49657,0.928,0,0.64754,0.52171,0.56025,0.32699,1.54113,1.01141,0,6.37649e-05,6.37649e-05,6.37649e-05
907,1532.15,1.51646,0.93472,0,0.64551,0.52539,0.5607,0.32701,1.54098,1.01198,0,6.28551e-05,6.28551e-05,6.28551e-05
908,1534.06,1.52218,0.93588,0,0.64543,0.52214,0.56092,0.32663,1.54016,1.01409,0,6.19546e-05,6.19546e-05,6.19546e-05
909,1535.72,1.51793,0.93575,0,0.64121,0.52765,0.5613,0.32704,1.54087,1.01493,0,6.10634e-05,6.10634e-05,6.10634e-05
910,1537.35,1.51791,0.93575,0,0.63949,0.52965,0.56052,0.3263,1.54102,1.01393,0,6.01817e-05,6.01817e-05,6.01817e-05
911,1538.89,1.51908,0.92629,0,0.63655,0.5329,0.56003,0.32653,1.54065,1.01379,0,5.93093e-05,5.93093e-05,5.93093e-05
912,1540.5,1.49185,0.91776,0,0.63814,0.53265,0.56044,0.32649,1.54001,1.01247,0,5.84462e-05,5.84462e-05,5.84462e-05
913,1542,1.5292,0.93282,0,0.64083,0.53265,0.56032,0.32656,1.53957,1.01286,0,5.75926e-05,5.75926e-05,5.75926e-05
914,1543.82,1.50333,0.92975,0,0.6419,0.5344,0.56188,0.32691,1.53942,1.01196,0,5.67484e-05,5.67484e-05,5.67484e-05
915,1545.26,1.49941,0.93534,0,0.64236,0.5344,0.56169,0.32671,1.53901,1.01191,0,5.59136e-05,5.59136e-05,5.59136e-05
916,1546.7,1.51249,0.92685,0,0.64272,0.5339,0.56133,0.32661,1.53956,1.01171,0,5.50882e-05,5.50882e-05,5.50882e-05
917,1548.12,1.51276,0.93267,0,0.64412,0.5319,0.56148,0.32632,1.54088,1.01182,0,5.42722e-05,5.42722e-05,5.42722e-05
918,1549.74,1.51177,0.93032,0,0.64344,0.53115,0.56081,0.32569,1.5432,1.01223,0,5.34656e-05,5.34656e-05,5.34656e-05
919,1551.19,1.50836,0.92679,0,0.64257,0.5314,0.55991,0.32611,1.54386,1.01376,0,5.26685e-05,5.26685e-05,5.26685e-05
920,1552.85,1.51167,0.92896,0,0.64311,0.53017,0.56083,0.32553,1.54397,1.0144,0,5.18809e-05,5.18809e-05,5.18809e-05
921,1554.55,1.49504,0.92549,0,0.64297,0.5299,0.56123,0.32606,1.54301,1.01397,0,5.11027e-05,5.11027e-05,5.11027e-05
922,1556.15,1.49887,0.94272,0,0.64579,0.53115,0.56184,0.32702,1.54253,1.01399,0,5.03339e-05,5.03339e-05,5.03339e-05
923,1558,1.52585,0.93512,0,0.64313,0.5314,0.56177,0.32714,1.54192,1.01393,0,4.95747e-05,4.95747e-05,4.95747e-05
924,1559.67,1.52219,0.9327,0,0.6449,0.5319,0.56279,0.32704,1.54195,1.01336,0,4.88249e-05,4.88249e-05,4.88249e-05
925,1561.31,1.50081,0.92913,0,0.64341,0.53115,0.56195,0.32697,1.54285,1.01335,0,4.80846e-05,4.80846e-05,4.80846e-05
926,1563,1.5179,0.93196,0,0.64101,0.5304,0.56113,0.3268,1.54325,1.01247,0,4.73538e-05,4.73538e-05,4.73538e-05
927,1564.84,1.50753,0.94007,0,0.64151,0.5304,0.561,0.32658,1.54354,1.01187,0,4.66325e-05,4.66325e-05,4.66325e-05
928,1566.84,1.53481,0.93779,0,0.63957,0.53096,0.5605,0.32651,1.54332,1.01187,0,4.59207e-05,4.59207e-05,4.59207e-05
929,1568.49,1.51068,0.93003,0,0.63888,0.53115,0.56162,0.32653,1.54333,1.01142,0,4.52184e-05,4.52184e-05,4.52184e-05
930,1570.13,1.52836,0.93072,0,0.63913,0.5274,0.56197,0.32642,1.5427,1.01131,0,4.45256e-05,4.45256e-05,4.45256e-05
931,1571.75,1.51226,0.92899,0,0.63787,0.53015,0.56202,0.32703,1.54201,1.01112,0,4.38424e-05,4.38424e-05,4.38424e-05
932,1573.43,1.50002,0.92381,0,0.63753,0.5314,0.56276,0.32706,1.54159,1.01058,0,4.31687e-05,4.31687e-05,4.31687e-05
933,1575.26,1.53126,0.93671,0,0.63806,0.5319,0.5626,0.32721,1.5418,1.01079,0,4.25046e-05,4.25046e-05,4.25046e-05
934,1576.94,1.52477,0.93323,0,0.63601,0.53465,0.56215,0.32681,1.54186,1.01141,0,4.185e-05,4.185e-05,4.185e-05
935,1578.63,1.49948,0.93451,0,0.63573,0.5334,0.56177,0.32689,1.54228,1.01197,0,4.12049e-05,4.12049e-05,4.12049e-05
936,1580.33,1.51056,0.92859,0,0.63661,0.5329,0.56181,0.32665,1.54199,1.01231,0,4.05694e-05,4.05694e-05,4.05694e-05
937,1582,1.49787,0.92753,0,0.63934,0.53215,0.5617,0.32664,1.54112,1.01224,0,3.99435e-05,3.99435e-05,3.99435e-05
938,1583.95,1.53102,0.93945,0,0.64044,0.5303,0.56092,0.32714,1.54018,1.01207,0,3.93272e-05,3.93272e-05,3.93272e-05
939,1585.68,1.49551,0.92975,0,0.63811,0.53165,0.56062,0.3271,1.54049,1.0114,0,3.87204e-05,3.87204e-05,3.87204e-05
940,1587.44,1.51363,0.93189,0,0.63657,0.5314,0.56062,0.32696,1.54088,1.01141,0,3.81232e-05,3.81232e-05,3.81232e-05
941,1589.11,1.50396,0.93087,0,0.63491,0.53315,0.56097,0.32668,1.54097,1.01096,0,3.75356e-05,3.75356e-05,3.75356e-05
942,1590.82,1.52232,0.93445,0,0.63435,0.533,0.56004,0.3265,1.54071,1.0114,0,3.69576e-05,3.69576e-05,3.69576e-05
943,1592.6,1.50968,0.9271,0,0.63634,0.5319,0.56008,0.32624,1.54088,1.01183,0,3.63892e-05,3.63892e-05,3.63892e-05
944,1594.23,1.48907,0.923,0,0.6387,0.5289,0.56029,0.32668,1.54045,1.0122,0,3.58305e-05,3.58305e-05,3.58305e-05
945,1595.94,1.50088,0.93211,0,0.63973,0.52911,0.56041,0.32667,1.53963,1.01216,0,3.52813e-05,3.52813e-05,3.52813e-05
946,1597.69,1.51326,0.92999,0,0.6414,0.52965,0.56108,0.32739,1.53956,1.01224,0,3.47418e-05,3.47418e-05,3.47418e-05
947,1599.4,1.52647,0.92725,0,0.6418,0.52851,0.56108,0.32701,1.53959,1.01155,0,3.42119e-05,3.42119e-05,3.42119e-05
